target,feature_set,model,feature_group,importance,importance_share
success_quality_growth_next_4obs,ratios_trends_only,logistic_l2,financial_ratio,10.007292353914758,0.3035755729965372
success_quality_growth_next_4obs,ratios_trends_only,random_forest,financial_ratio,0.5073471186349803,0.5345298370019722
success_quality_growth_next_4obs,ratios_trends_only,random_forest,firm_trend,0.43705857266146586,0.4604753609986116
success_quality_growth_next_4obs,ratios_trends_only,random_forest,sector,0.004740798786404739,0.0049948019994162495
success_quality_growth_next_4obs,raw_accounting_only,gradient_boosting,accounting_fundamental,0.9389429647834682,0.9389429647834683
success_quality_growth_next_4obs,raw_accounting_only,gradient_boosting,sector,0.06105703521653177,0.061057035216531774
success_quality_growth_next_4obs,raw_accounting_only,logistic_l2,accounting_fundamental,29.769345294805575,0.6957931073866381
success_quality_growth_next_4obs,raw_accounting_only,logistic_l2,sector,13.015420720795891,0.3042068926133619
success_quality_growth_next_4obs,raw_accounting_only,random_forest,accounting_fundamental,0.9202012035720447,0.9202012035720448
success_quality_growth_next_4obs,raw_accounting_only,random_forest,sector,0.07979879642795519,0.0797987964279552
success_resilience_quality_v2_next_4obs,all_features,gradient_boosting,financial_ratio,0.5302209815624208,0.5329734434957637
success_resilience_quality_v2_next_4obs,all_features,gradient_boosting,accounting_fundamental,0.2999632831702468,0.301520440557519
success_resilience_quality_v2_next_4obs,all_features,gradient_boosting,firm_trend,0.16185006507800367,0.16269025465655174
success_resilience_quality_v2_next_4obs,all_features,gradient_boosting,sector,0.0028013191941093246,0.002815861290165591
success_resilience_quality_v2_next_4obs,all_features,logistic_l2,firm_trend,11.68565591475576,0.2976457862767046
success_resilience_quality_v2_next_4obs,all_features,logistic_l2,sector,9.549153321765846,0.24322684746731282
success_resilience_quality_v2_next_4obs,all_features,logistic_l2,accounting_fundamental,7.909120839361015,0.2014535177282158
success_resilience_quality_v2_next_4obs,all_features,logistic_l2,macro,6.132303268206521,0.1561961297908612
success_resilience_quality_v2_next_4obs,all_features,logistic_l2,financial_ratio,3.9840433120441983,0.10147771873690556
success_resilience_quality_v2_next_4obs,all_features,random_forest,firm_trend,0.3170020981113336,0.3708857064201119
success_resilience_quality_v2_next_4obs,all_features,random_forest,financial_ratio,0.3159977196647796,0.3697106050189455
success_resilience_quality_v2_next_4obs,all_features,random_forest,accounting_fundamental,0.2185131094265951,0.25565568630171925
