target,target_family,model,calibrator,feature,feature_clean,base_feature,feature_group,reason_code,test_spearman_feature_vs_score,test_top_decile_mean,test_rest_mean,test_top_decile_minus_rest,test_positive_class_mean,test_negative_class_mean,test_positive_minus_negative,direction_label,direction_interpretation
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__inventory_assets,inventory_assets,inventory_assets,financial_ratio,profitability_and_efficiency,0.11488630837031408,0.10789538287494178,0.00081952201206716,0.10707586086287463,0.027229027891482214,0.0008886978967333644,0.02634032999474885,higher_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__current_ratio,current_ratio,current_ratio,financial_ratio,balance_sheet_leverage_liquidity,0.059538694313075596,-0.06795853749474347,-0.05179805073544528,-0.01616048675929819,-0.06346404894347575,-0.03973901775951316,-0.02372503118396259,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__cash_flow_operating,cash_flow_operating,cash_flow_operating,accounting_fundamental,asset_base_liquidity_and_investment,0.20832954995658143,0.19788538774197711,0.2717784047262597,-0.07389301698428258,0.42196314362630544,0.0070711271020859065,0.41489201652421953,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__cash_to_current_liabilities,cash_to_current_liabilities,cash_to_current_liabilities,financial_quality_cashflow,cash_flow_quality,-0.04821231852820988,-0.1520360974473836,0.053026256198976884,-0.2050623536463605,-0.02578150032238529,0.0972586813471794,-0.12304018166956468,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__current_ratio_lag1,current_ratio_lag1,current_ratio_lag1,firm_trend,firm_momentum_or_deterioration,0.05370944797602051,-0.05914692618009804,-0.027334938439149106,-0.03181198774094894,-0.05495326570632558,0.0037167951866646683,-0.05867006089299025,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__working_capital_assets,working_capital_assets,working_capital_assets,financial_quality_cashflow,cash_flow_quality,0.05130791223995188,-0.04774770448407771,-0.10541009506002114,0.057662390575943426,-0.05689148921534709,-0.1592706030508061,0.102379113835459,higher_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__capex_intensity_revenue,capex_intensity_revenue,capex_intensity_revenue,financial_quality_cashflow,cash_flow_quality,0.02693439786424796,-0.04430586249303258,0.03901609796705307,-0.08332196046008565,-0.011093709230316107,0.08541487418224687,-0.09650858341256298,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__gross_profit,gross_profit,gross_profit,accounting_fundamental,earnings_and_scale,0.17188213700604965,0.0881189057615868,0.2462527532316343,-0.1581338474700475,0.36015968703695306,0.005850235123921421,0.35430945191303165,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__net_margin_change_4obs,net_margin_change_4obs,net_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.059831223280718625,-0.012178214794024957,0.00506964046554345,-0.017247855259568408,-0.008694208512498778,0.0200033162874747,-0.02869752479997348,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__missingindicator_net_margin,Missing value: net_margin,net_margin,missingness_indicator,data_availability_signal,-0.349694349542195,-0.3763388485875558,-0.1673988929659939,-0.2089399556215619,-0.3803345666303618,0.08611272891785023,-0.466447295548212,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.06484701191939528,-0.14456266143610588,-0.08195735144138165,-0.06260530999472423,-0.11782905850647551,-0.04989078527892717,-0.06793827322754833,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,cat__Sector_Energy,Sector: Energy,Sector,industry_sector,sector_positioning,0.005095692444980762,0.008223684210526315,0.06346885054109389,-0.05524516633056757,0.07882974400650142,0.017879948914431672,0.06094979509206974,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__cfo_margin,cfo_margin,cfo_margin,financial_quality_cashflow,cash_flow_quality,0.17694463371010424,0.08100104229015327,0.10604951953098886,-0.025048477240835587,0.06419613695609755,0.1620978594763142,-0.09790172252021664,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__operating_margin_change_4obs,operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.024620652412312975,-0.01063787984064919,0.007075187132073891,-0.017713066972723082,-0.00939808113593527,0.02608615040675774,-0.035484231542693014,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__current_assets_growth_4obs,current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.1475538639866803,-0.05582380361343235,-0.06495121098178375,0.009127407368351395,-0.04203689658284875,-0.09741779083863007,0.05538089425578132,higher_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__accruals_assets,accruals_assets,accruals_assets,financial_quality_cashflow,cash_flow_quality,0.07026979468951451,0.08131621664071625,0.02173972864669219,0.05957648799402407,0.05291627335581196,-0.004124238038350662,0.05704051139416262,higher_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__cash_assets_change_4obs,cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,0.02932191605256925,-0.07465942224735923,-0.13148150442762732,0.05682208218026809,-0.07881094472846258,-0.19219314009432048,0.1133821953658579,higher_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__missingindicator_operating_margin,Missing value: operating_margin,operating_margin,missingness_indicator,data_availability_signal,-0.2129873407588113,-0.20930746538169595,-0.12814582974788813,-0.08116163563380782,-0.24616089301063343,0.02580614740681238,-0.2719670404174458,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__r_and_d_intensity,r_and_d_intensity,r_and_d_intensity,financial_ratio,profitability_and_efficiency,-0.01352193172755874,-0.04242883602124643,-0.0020160600256669816,-0.04041277599557945,-0.03920591799465472,0.04073826478682761,-0.07994418278148233,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.07856529060786227,-0.026365805440843625,0.04991994115380659,-0.0762857465946502,-0.02735079206321081,0.14173446255708402,-0.16908525462029483,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__DTWEXBGS,DTWEXBGS,DTWEXBGS,macro_conditions,macro_price_policy_conditions,0.004711905754752895,1.9780934702525053,2.0189515976559753,-0.04085812740347006,2.017306562163405,2.005673622487333,0.011632939676072152,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__missingindicator_operating_income,Missing value: operating_income,operating_income,missingness_indicator,data_availability_signal,-0.1868314594549582,-0.12941206964179067,-0.06916710679123098,-0.06024496285055969,-0.167416073670613,0.06184296350060746,-0.22925903717122048,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__short_term_debt,short_term_debt,short_term_debt,accounting_fundamental,balance_sheet_obligations,0.08703130437302482,-0.10486131056517237,0.007042144319191807,-0.11190345488436418,-0.06586765236974537,0.07817478102530993,-0.1440424333950553,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__missingindicator_total_revenue,Missing value: total_revenue,total_revenue,missingness_indicator,data_availability_signal,-0.3469083675437349,-0.36700623757325057,-0.1600362237577565,-0.20697001381549407,-0.3710579571706181,0.09123243366831758,-0.4622903908389357,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__RSAFS,RSAFS,RSAFS,macro_conditions,real_activity_conditions,0.038746737793913015,5.842229635348069,5.869976594058083,-0.02774695871001409,5.886468409743391,5.833286613663939,0.053181796079451615,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__T10Y3M,T10Y3M,T10Y3M,macro_conditions,credit_and_financial_conditions,0.007174701363258885,-3.1872495147000692,-3.405641981800874,0.21839246710080484,-3.461573374552324,-3.2329537458119786,-0.22861962874034525,higher_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__BAMLH0A0HYM2,BAMLH0A0HYM2,BAMLH0A0HYM2,macro_conditions,credit_and_financial_conditions,-0.07333155365034448,-0.8820305600365773,-0.8263130803833867,-0.05571747965319063,-0.8539068915713948,-0.8045811891288859,-0.04932570244250889,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__INDPRO,INDPRO,INDPRO,macro_conditions,real_activity_conditions,-0.06642766415367599,0.47771143537236105,0.49096953448666114,-0.013258099114300093,0.48396270600867636,0.49683344293035614,-0.012870736921679782,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
persistent_resilience_next_6obs,robustness_extension,random_forest,isotonic_validation,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro_conditions,macro_price_policy_conditions,-0.026921554780655985,0.18220885914773613,0.23298260938680868,-0.050773750239072546,0.19765623233855706,0.2687857854853981,-0.07112955314684105,lower_values_associated_with_higher_model_score,Association with model score on the temporal test split; not a causal effect.
