experiment,target,model,feature_set,seed,feature,feature_clean,feature_group,importance,signed_value
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.0055664871667301325,0.0055664871667301325
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__gross_profit,gross_profit,accounting_fundamental,0.00535704412347055,0.00535704412347055
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.005197031023016248,0.005197031023016248
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__USEPUINDXD,USEPUINDXD,macro,0.0050152651262792124,0.0050152651262792124
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__NFCI,NFCI,macro,0.005014218974553174,0.005014218974553174
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.004933028008195202,0.004933028008195202
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,42,num__VIXCLS,VIXCLS,macro,0.004923000326682421,0.004923000326682421
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.0959542818258604,0.0959542818258604
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__roa,roa,financial_ratio,0.08653213649096247,0.08653213649096247
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__roa_lag1,roa_lag1,firm_trend,0.0757437251025685,0.0757437251025685
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__net_income,net_income,accounting_fundamental,0.0587798143940484,0.0587798143940484
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__net_margin,net_margin,financial_ratio,0.05129301858459264,0.05129301858459264
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__operating_income,operating_income,accounting_fundamental,0.05007087834523035,0.05007087834523035
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__net_margin_lag1,net_margin_lag1,firm_trend,0.04424531909840586,0.04424531909840586
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.030871810560686753,0.030871810560686753
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__operating_margin,operating_margin,financial_ratio,0.02563222095063389,0.02563222095063389
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__current_assets,current_assets,accounting_fundamental,0.02473071134077408,0.02473071134077408
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__current_liabilities,current_liabilities,accounting_fundamental,0.021830023740275022,0.021830023740275022
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_equity,total_equity,accounting_fundamental,0.020347179730893006,0.020347179730893006
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.016256408091672423,0.016256408091672423
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_assets,total_assets,accounting_fundamental,0.015098850773767688,0.015098850773767688
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_revenue,total_revenue,accounting_fundamental,0.014104332349017581,0.014104332349017581
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,cat__Sector_Energy,Sector_Energy,sector,0.013075262773298226,0.013075262773298226
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_liabilities,total_liabilities,accounting_fundamental,0.01303931115496064,0.01303931115496064
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.011853524453723823,0.011853524453723823
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.011192073207557437,0.011192073207557437
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__cash_assets,cash_assets,financial_ratio,0.010401923723093568,0.010401923723093568
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__receivables_assets,receivables_assets,financial_ratio,0.009714053568990735,0.009714053568990735
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__roa_change_4obs,roa_change_4obs,firm_trend,0.008968288253433399,0.008968288253433399
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__equity_assets,equity_assets,financial_ratio,0.008945553658334045,0.008945553658334045
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.00879223588363225,0.00879223588363225
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__inventory_assets,inventory_assets,financial_ratio,0.008632995449915295,0.008632995449915295
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.008516641338180303,0.008516641338180303
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__current_ratio,current_ratio,financial_ratio,0.0074083807430778215,0.0074083807430778215
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__capex,capex,accounting_fundamental,0.007163663969697465,0.007163663969697465
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.007031619640778523,0.007031619640778523
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.006666246608721414,0.006666246608721414
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.006165058255507208,0.006165058255507208
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.005728775995848936,0.005728775995848936
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.005662698824648856,0.005662698824648856
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__leverage_assets,leverage_assets,financial_ratio,0.005328363131310831,0.005328363131310831
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__VIXCLS,VIXCLS,macro,0.0049410291279817645,0.0049410291279817645
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__gross_profit,gross_profit,accounting_fundamental,0.0048859931014586105,0.0048859931014586105
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.0048787239181079045,0.0048787239181079045
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__NFCI,NFCI,macro,0.004815119194951639,0.004815119194951639
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.004737799127641532,0.004737799127641532
test_target_tweaks5,failure_pressure_score3_next_4obs,random_forest,all_features,202,num__USEPUINDXD,USEPUINDXD,macro,0.0047252208053565154,0.0047252208053565154
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.5517992417428564,0.5517992417428564
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__net_income,net_income,accounting_fundamental,0.13953821303072644,0.13953821303072644
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.04856420672828692,0.04856420672828692
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,cat__Sector_Energy,Sector_Energy,sector,0.04494651900869567,0.04494651900869567
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.03143228642055515,0.03143228642055515
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__roa,roa,financial_ratio,0.02200220018967829,0.02200220018967829
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__current_assets,current_assets,accounting_fundamental,0.018178609694210073,0.018178609694210073
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.011507917720853527,0.011507917720853527
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__missingindicator_roa_lag1,roa_lag1,firm_trend,0.011222984698490025,0.011222984698490025
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__missingindicator_roa_change_4obs,roa_change_4obs,firm_trend,0.009059941014573683,0.009059941014573683
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__inventory_assets,inventory_assets,financial_ratio,0.00822103825572146,0.00822103825572146
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.007868219901383488,0.007868219901383488
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__net_margin,net_margin,financial_ratio,0.007030958581532992,0.007030958581532992
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__receivables_assets,receivables_assets,financial_ratio,0.006200035163429889,0.006200035163429889
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__total_equity,total_equity,accounting_fundamental,0.005500010469474347,0.005500010469474347
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.005479749953657043,0.005479749953657043
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.004726173952559733,0.004726173952559733
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__missingindicator_capex,capex,accounting_fundamental,0.004615368457494339,0.004615368457494339
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.003887273701976374,0.003887273701976374
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,cat__Sector_Financial Services,Sector_Financial Services,sector,0.0036071547568699057,0.0036071547568699057
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.003179667218995311,0.003179667218995311
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__NFCI,NFCI,macro,0.0028485641473739096,0.0028485641473739096
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__cash_assets,cash_assets,financial_ratio,0.0027551944938003464,0.0027551944938003464
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.002636779838954713,0.002636779838954713
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__capex,capex,accounting_fundamental,0.0024925193056214603,0.0024925193056214603
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.0024373447919079417,0.0024373447919079417
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.0023692513373820383,0.0023692513373820383
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.002148136117322138,0.002148136117322138
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__total_assets,total_assets,accounting_fundamental,0.0019497726015362841,0.0019497726015362841
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__total_revenue,total_revenue,accounting_fundamental,0.0018494321174219387,0.0018494321174219387
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__VIXCLS,VIXCLS,macro,0.0017412994201471202,0.0017412994201471202
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__UNRATE,UNRATE,macro,0.0017249379168446171,0.0017249379168446171
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.001620587126631336,0.001620587126631336
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.0014297629421767028,0.0014297629421767028
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.0013742000134973687,0.0013742000134973687
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__PPIACO_yoy_pct,PPIACO_yoy_pct,macro,0.0013086468245457558,0.0013086468245457558
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.001253378360587637,0.001253378360587637
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__M2SL_yoy_pct,M2SL_yoy_pct,macro,0.0011777260603305637,0.0011777260603305637
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__BAMLH0A0HYM2,BAMLH0A0HYM2,macro,0.0011271062580245866,0.0011271062580245866
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,42,num__missingindicator_gross_margin_change_4obs,gross_margin_change_4obs,firm_trend,0.0010287113801940159,0.0010287113801940159
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.5517992417428338,0.5517992417428338
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__net_income,net_income,accounting_fundamental,0.13953723763789216,0.13953723763789216
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__operating_income,operating_income,accounting_fundamental,0.04856420672832894,0.04856420672832894
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,cat__Sector_Energy,Sector_Energy,sector,0.044946519008673975,0.044946519008673975
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__roa_lag1,roa_lag1,firm_trend,0.03143228642054724,0.03143228642054724
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__roa,roa,financial_ratio,0.0219907727347342,0.0219907727347342
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__current_assets,current_assets,accounting_fundamental,0.018179392626939444,0.018179392626939444
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.011507917720864107,0.011507917720864107
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__missingindicator_roa_lag1,roa_lag1,firm_trend,0.011162705285098641,0.011162705285098641
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__missingindicator_roa_change_4obs,roa_change_4obs,firm_trend,0.00905994101456494,0.00905994101456494
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__inventory_assets,inventory_assets,financial_ratio,0.00822103825573316,0.00822103825573316
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.00786821990138058,0.00786821990138058
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__net_margin,net_margin,financial_ratio,0.007030958581515872,0.007030958581515872
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__receivables_assets,receivables_assets,financial_ratio,0.006183347800606047,0.006183347800606047
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__total_equity,total_equity,accounting_fundamental,0.005500010469481082,0.005500010469481082
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.0054797499536466,0.0054797499536466
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.004726173952565392,0.004726173952565392
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__missingindicator_capex,capex,accounting_fundamental,0.004615368457498525,0.004615368457498525
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__equity_assets,equity_assets,financial_ratio,0.003874711280035383,0.003874711280035383
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,cat__Sector_Financial Services,Sector_Financial Services,sector,0.0036071547568733513,0.0036071547568733513
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__operating_margin,operating_margin,financial_ratio,0.003177351892185919,0.003177351892185919
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__cash_assets,cash_assets,financial_ratio,0.002778414220719624,0.002778414220719624
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__NFCI,NFCI,macro,0.0027137215096099455,0.0027137215096099455
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.002636779838943287,0.002636779838943287
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__capex,capex,accounting_fundamental,0.0024925193056207834,0.0024925193056207834
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__net_margin_lag1,net_margin_lag1,firm_trend,0.002437344791906396,0.002437344791906396
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__current_liabilities,current_liabilities,accounting_fundamental,0.0023692513373887677,0.0023692513373887677
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.0021249163904107533,0.0021249163904107533
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__total_assets,total_assets,accounting_fundamental,0.002019968870202165,0.002019968870202165
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__total_revenue,total_revenue,accounting_fundamental,0.001849432117422027,0.001849432117422027
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__VIXCLS,VIXCLS,macro,0.0017412994201470597,0.0017412994201470597
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__UNRATE,UNRATE,macro,0.0017241549841157447,0.0017241549841157447
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.001584147392781493,0.001584147392781493
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.0014297629421747052,0.0014297629421747052
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__roa_change_4obs,roa_change_4obs,firm_trend,0.001374200013504809,0.001374200013504809
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__PPIACO_yoy_pct,PPIACO_yoy_pct,macro,0.0013086468245467676,0.0013086468245467676
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__BAMLH0A0HYM2,BAMLH0A0HYM2,macro,0.001261952613724955,0.001261952613724955
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.001253378360566788,0.001253378360566788
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__M2SL_yoy_pct,M2SL_yoy_pct,macro,0.001178701453155692,0.001178701453155692
test_target_tweaks5,failure_pressure_score3_next_4obs,gradient_boosting,all_features,202,num__missingindicator_gross_margin_change_4obs,gross_margin_change_4obs,firm_trend,0.0010287113801939747,0.0010287113801939747
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__total_assets,total_assets,accounting_fundamental,3.5012304482305576,-3.5012304482305576
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__GDPC1,GDPC1,macro,1.894225079574268,1.894225079574268
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Utilities,Sector_Utilities,sector,1.5162182633116585,-1.5162182633116585
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,1.5140331163399334,-1.5140331163399334
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Basic Materials,Sector_Basic Materials,sector,1.279762123480708,1.279762123480708
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_net_margin,net_margin,financial_ratio,1.2732204592547893,-1.2732204592547893
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,1.2652887615490942,-1.2652887615490942
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__total_liabilities,total_liabilities,accounting_fundamental,1.2407370897548826,1.2407370897548826
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,1.2313348347059967,1.2313348347059967
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,1.1122434984807275,-1.1122434984807275
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__total_equity,total_equity,accounting_fundamental,0.9940370226451912,0.9940370226451912
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Consumer Discretionary,Sector_Consumer Discretionary,sector,0.9505918760723578,0.9505918760723578
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Communication Services,Sector_Communication Services,sector,0.9491254650273143,-0.9491254650273143
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__CPIAUCSL,CPIAUCSL,macro,0.8661701335737058,-0.8661701335737058
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__UNRATE,UNRATE,macro,0.7678677216608575,0.7678677216608575
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.7553177722228949,0.7553177722228949
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_cash_equivalents,cash_equivalents,accounting_fundamental,0.7507950990913825,0.7507950990913825
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.7130511755607284,-0.7130511755607284
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Energy,Sector_Energy,sector,0.707234528458757,-0.707234528458757
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.687719001000702,0.687719001000702
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.6844064098661947,-0.6844064098661947
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__roa,roa,financial_ratio,0.6742471327098056,0.6742471327098056
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.6687859482803971,-0.6687859482803971
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_cash_assets,cash_assets,financial_ratio,0.662714246800428,-0.662714246800428
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.654044801299812,-0.654044801299812
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.6484602092661024,0.6484602092661024
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.6308706425520441,0.6308706425520441
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.5398342875332761,-0.5398342875332761
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__PAYEMS,PAYEMS,macro,0.5110930948463136,-0.5110930948463136
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__BUSLOANS,BUSLOANS,macro,0.42718643805962125,0.42718643805962125
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Technology,Sector_Technology,sector,0.4089317936039616,0.4089317936039616
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.40427173766144775,0.40427173766144775
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Consumer Defensive,Sector_Consumer Defensive,sector,0.4037707344674056,0.4037707344674056
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.40349611599275315,-0.40349611599275315
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__RSAFS,RSAFS,macro,0.3984649647210119,-0.3984649647210119
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_assets,current_assets,accounting_fundamental,0.3949986736749318,0.3949986736749318
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.39381818107649996,0.39381818107649996
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_operating_income,operating_income,accounting_fundamental,0.3830660700336958,-0.3830660700336958
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,num__missingindicator_gross_profit,gross_profit,accounting_fundamental,0.3462438935109381,-0.3462438935109381
test_target_tweaks5,success_score3_next_4obs,logistic_l2,all_features,42,cat__Sector_Industrials,Sector_Industrials,sector,0.33350790046051165,0.33350790046051165
test_target_tweaks5,success_score3_next_4obs,random_forest,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.06930322368420996,0.06930322368420996
test_target_tweaks5,success_score3_next_4obs,random_forest,all_features,42,num__roa,roa,financial_ratio,0.06752073614350945,0.06752073614350945
test_target_tweaks5,success_score3_next_4obs,random_forest,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.03783310307008138,0.03783310307008138
test_target_tweaks5,success_score3_next_4obs,random_forest,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.03653082191938133,0.03653082191938133
