model,split,rows,positives,threshold,roc_auc,pr_auc,precision,recall,f1,tn,fp,fn,tp,target,model_family,seed,params_json,scale_pos_weight,fit_seconds
lightgbm_cfg3_seed42,validation,6045,53,0.004036572221327838,0.8547843665768193,0.06748766471348835,0.07575757575757576,0.37735849056603776,0.12618296529968454,5748,244,33,20,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.093
lightgbm_cfg3_seed42,test,5872,96,0.004036572221327838,0.8668628808864266,0.13325537507152524,0.1501597444089457,0.4895833333333333,0.22982885085574575,5510,266,49,47,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.093
lightgbm_cfg3_seed202,train,17145,58,0.009464049568384354,1.0,1.0,0.21014492753623187,1.0,0.34730538922155685,16869,218,0,58,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.08
lightgbm_cfg3_seed202,validation,6045,53,0.009464049568384354,0.8528541199586871,0.07606245064901897,0.12096774193548387,0.2830188679245283,0.16949152542372883,5883,109,38,15,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.08
lightgbm_cfg3_seed202,test,5872,96,0.009464049568384354,0.8633876529316714,0.1340677351089688,0.15348837209302327,0.34375,0.2122186495176849,5594,182,63,33,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.08
lightgbm_cfg3_seed777,train,17145,58,0.0116897684231132,1.0,1.0000000000000002,0.24267782426778242,1.0,0.3905723905723905,16906,181,0,58,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.034
lightgbm_cfg3_seed777,validation,6045,53,0.0116897684231132,0.8622975287805124,0.08663554255230525,0.0990990990990991,0.20754716981132076,0.13414634146341464,5892,100,42,11,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.034
lightgbm_cfg3_seed777,test,5872,96,0.0116897684231132,0.8690504530240074,0.12769360335966418,0.16326530612244897,0.3333333333333333,0.21917808219178078,5612,164,64,32,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""min_child_samples"": 80, ""n_estimators"": 600, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,3.034
lightgbm_cfg4_seed42,train,17145,58,0.0366831121760678,1.0,1.0000000000000002,0.7532467532467533,1.0,0.8592592592592593,17068,19,0,58,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.174
lightgbm_cfg4_seed42,validation,6045,53,0.0366831121760678,0.7977240093709852,0.0413112503478774,0.10666666666666667,0.1509433962264151,0.125,5925,67,45,8,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.174
lightgbm_cfg4_seed42,test,5872,96,0.0366831121760678,0.8168282548476454,0.10698190018999963,0.1484375,0.19791666666666666,0.16964285714285715,5667,109,77,19,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.174
lightgbm_cfg4_seed202,train,17145,58,0.045180702329433664,1.0,1.0,0.8285714285714286,1.0,0.90625,17075,12,0,58,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.128
lightgbm_cfg4_seed202,validation,6045,53,0.045180702329433664,0.7928432879058871,0.06207676546683222,0.16981132075471697,0.16981132075471697,0.16981132075471697,5948,44,44,9,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.128
lightgbm_cfg4_seed202,test,5872,96,0.045180702329433664,0.8106352435364726,0.09528406576706926,0.1574074074074074,0.17708333333333334,0.16666666666666669,5685,91,79,17,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.128
lightgbm_cfg4_seed777,train,17145,58,0.035322065432033097,1.0,1.0,0.6823529411764706,1.0,0.8111888111888113,17060,27,0,58,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.184
lightgbm_cfg4_seed777,validation,6045,53,0.035322065432033097,0.800006927475628,0.06265837757893894,0.14492753623188406,0.18867924528301888,0.16393442622950818,5933,59,43,10,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.184
lightgbm_cfg4_seed777,test,5872,96,0.035322065432033097,0.8272629559095106,0.10182529042667966,0.17142857142857143,0.1875,0.1791044776119403,5689,87,78,18,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""min_child_samples"": 60, ""n_estimators"": 350, ""num_leaves"": 63, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,2.184
